"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019/2020","Prince Edward Island","2016A000211","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953579","3.9","14150","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953579","3.9","14325","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953579","3.9","13998","","","","0"
"2022/2023","Prince Edward Island","2016A000211","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953579","3.9","13368","","","","0"
"2023/2024","Prince Edward Island","2016A000211","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953579","3.9","13374","","","","0"
"2024/2025","Prince Edward Island","2016A000211","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953579","3.9","13780","","","","0"
"2017/2018","Prince Edward Island","2016A000211","Engineering","Constant dollars","370","units","0","v1411953580","3.10","14184","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Engineering","Constant dollars","370","units","0","v1411953580","3.10","14145","","","","0"
"2019/2020","Prince Edward Island","2016A000211","Engineering","Constant dollars","370","units","0","v1411953580","3.10","14150","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Engineering","Constant dollars","370","units","0","v1411953580","3.10","14325","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Engineering","Constant dollars","370","units","0","v1411953580","3.10","13998","","","","0"
"2022/2023","Prince Edward Island","2016A000211","Engineering","Constant dollars","370","units","0","v1411953580","3.10","13368","","","","0"
"2023/2024","Prince Edward Island","2016A000211","Engineering","Constant dollars","370","units","0","v1411953580","3.10","13374","","","","0"
"2024/2025","Prince Edward Island","2016A000211","Engineering","Constant dollars","370","units","0","v1411953580","3.10","13780","","","","0"
"2017/2018","Prince Edward Island","2016A000211","Architecture","Constant dollars","370","units","0","v1411953581","3.11","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Architecture","Constant dollars","370","units","0","v1411953581","3.11","","..","","","0"
"2019/2020","Prince Edward Island","2016A000211","Architecture","Constant dollars","370","units","0","v1411953581","3.11","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Architecture","Constant dollars","370","units","0","v1411953581","3.11","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Architecture","Constant dollars","370","units","0","v1411953581","3.11","","..","","","0"
"2022/2023","Prince Edward Island","2016A000211","Architecture","Constant dollars","370","units","0","v1411953581","3.11","","..","","","0"
"2023/2024","Prince Edward Island","2016A000211","Architecture","Constant dollars","370","units","0","v1411953581","3.11","","..","","","0"
"2024/2025","Prince Edward Island","2016A000211","Architecture","Constant dollars","370","units","0","v1411953581","3.11","","..","","","0"
"2017/2018","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953582","3.12","14184","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953582","3.12","14145","","","","0"
"2019/2020","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953582","3.12","14150","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953582","3.12","14325","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953582","3.12","13998","","","","0"
"2022/2023","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953582","3.12","13368","","","","0"
"2023/2024","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953582","3.12","13374","","","","0"
"2024/2025","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953582","3.12","13780","","","","0"
"2017/2018","Prince Edward Island","2016A000211","Dentistry","Constant dollars","370","units","0","v1411953583","3.13","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Dentistry","Constant dollars","370","units","0","v1411953583","3.13","","..","","","0"
"2019/2020","Prince Edward Island","2016A000211","Dentistry","Constant dollars","370","units","0","v1411953583","3.13","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Dentistry","Constant dollars","370","units","0","v1411953583","3.13","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Dentistry","Constant dollars","370","units","0","v1411953583","3.13","","..","","","0"
"2022/2023","Prince Edward Island","2016A000211","Dentistry","Constant dollars","370","units","0","v1411953583","3.13","","..","","","0"
"2023/2024","Prince Edward Island","2016A000211","Dentistry","Constant dollars","370","units","0","v1411953583","3.13","","..","","","0"
"2024/2025","Prince Edward Island","2016A000211","Dentistry","Constant dollars","370","units","0","v1411953583","3.13","","..","","","0"
"2017/2018","Prince Edward Island","2016A000211","Medicine","Constant dollars","370","units","0","v1411953584","3.14","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Medicine","Constant dollars","370","units","0","v1411953584","3.14","","..","","","0"
"2019/2020","Prince Edward Island","2016A000211","Medicine","Constant dollars","370","units","0","v1411953584","3.14","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Medicine","Constant dollars","370","units","0","v1411953584","3.14","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Medicine","Constant dollars","370","units","0","v1411953584","3.14","","..","","","0"
"2022/2023","Prince Edward Island","2016A000211","Medicine","Constant dollars","370","units","0","v1411953584","3.14","","..","","","0"
"2023/2024","Prince Edward Island","2016A000211","Medicine","Constant dollars","370","units","0","v1411953584","3.14","","..","","","0"
"2024/2025","Prince Edward Island","2016A000211","Medicine","Constant dollars","370","units","0","v1411953584","3.14","","..","","","0"
"2017/2018","Prince Edward Island","2016A000211","Nursing","Constant dollars","370","units","0","v1411953585","3.15","14184","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Nursing","Constant dollars","370","units","0","v1411953585","3.15","14145","","","","0"
"2019/2020","Prince Edward Island","2016A000211","Nursing","Constant dollars","370","units","0","v1411953585","3.15","14150","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Nursing","Constant dollars","370","units","0","v1411953585","3.15","14325","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Nursing","Constant dollars","370","units","0","v1411953585","3.15","13998","","","","0"
"2022/2023","Prince Edward Island","2016A000211","Nursing","Constant dollars","370","units","0","v1411953585","3.15","13368","","","","0"
"2023/2024","Prince Edward Island","2016A000211","Nursing","Constant dollars","370","units","0","v1411953585","3.15","13374","","","","0"
"2024/2025","Prince Edward Island","2016A000211","Nursing","Constant dollars","370","units","0","v1411953585","3.15","13780","","","","0"
"2017/2018","Prince Edward Island","2016A000211","Pharmacy","Constant dollars","370","units","0","v1411953586","3.16","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Pharmacy","Constant dollars","370","units","0","v1411953586","3.16","","..","","","0"
"2019/2020","Prince Edward Island","2016A000211","Pharmacy","Constant dollars","370","units","0","v1411953586","3.16","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Pharmacy","Constant dollars","370","units","0","v1411953586","3.16","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Pharmacy","Constant dollars","370","units","0","v1411953586","3.16","","..","","","0"
"2022/2023","Prince Edward Island","2016A000211","Pharmacy","Constant dollars","370","units","0","v1411953586","3.16","","..","","","0"
"2023/2024","Prince Edward Island","2016A000211","Pharmacy","Constant dollars","370","units","0","v1411953586","3.16","","..","","","0"
"2024/2025","Prince Edward Island","2016A000211","Pharmacy","Constant dollars","370","units","0","v1411953586","3.16","","..","","","0"
"2017/2018","Prince Edward Island","2016A000211","Veterinary medicine","Constant dollars","370","units","0","v1411953587","3.17","68577","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Veterinary medicine","Constant dollars","370","units","0","v1411953587","3.17","67670","","","","0"
"2019/2020","Prince Edward Island","2016A000211","Veterinary medicine","Constant dollars","370","units","0","v1411953587","3.17","69238","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Veterinary medicine","Constant dollars","370","units","0","v1411953587","3.17","70108","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Veterinary medicine","Constant dollars","370","units","0","v1411953587","3.17","69186","","","","0"
"2022/2023","Prince Edward Island","2016A000211","Veterinary medicine","Constant dollars","370","units","0","v1411953587","3.17","66089","","","","0"
"2023/2024","Prince Edward Island","2016A000211","Veterinary medicine","Constant dollars","370","units","0","v1411953587","3.17","67424","","","","0"
"2024/2025","Prince Edward Island","2016A000211","Veterinary medicine","Constant dollars","370","units","0","v1411953587","3.17","69468","","","","0"
"2017/2018","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953588","3.18","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953588","3.18","","..","","","0"
"2019/2020","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953588","3.18","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953588","3.18","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953588","3.18","","..","","","0"
"2022/2023","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953588","3.18","","..","","","0"
